latitude,longitude,frp,confidence,satellite,data,data_hora,periodo
-8.50656,-67.11226,5.25,n,N21,2026-06-12,2026-06-12 17:37:00,Dia
-7.88528,-63.72247,3.65,n,N21,2026-06-12,2026-06-12 17:37:00,Dia
-7.37435,-49.50965,7.56,n,N21,2026-06-12,2026-06-12 17:37:00,Dia
-7.2741,-49.28445,30.84,h,N21,2026-06-12,2026-06-12 17:37:00,Dia
-7.27256,-49.28781,17.55,n,N21,2026-06-12,2026-06-12 17:37:00,Dia
-7.27158,-49.28239,24.79,h,N21,2026-06-12,2026-06-12 17:37:00,Dia
-6.57792,-51.09927,14.83,h,N21,2026-06-12,2026-06-12 17:37:00,Dia
-4.11152,-49.09035,4.5,n,N21,2026-06-12,2026-06-12 17:37:00,Dia
-3.41048,-60.20058,10.41,n,N21,2026-06-12,2026-06-12 17:37:00,Dia
-3.4099,-60.19686,4.39,n,N21,2026-06-12,2026-06-12 17:37:00,Dia
-2.81454,-57.17172,5.09,n,N21,2026-06-12,2026-06-12 17:37:00,Dia
-3.86694,-71.34194,26.75,h,N21,2026-06-12,2026-06-12 17:39:00,Dia
-1.99898,-56.59048,1.73,n,N21,2026-06-12,2026-06-12 17:39:00,Dia
2.04974,-56.09148,8.14,n,N21,2026-06-12,2026-06-12 17:39:00,Dia
2.05311,-56.0903,8.1,n,N21,2026-06-12,2026-06-12 17:39:00,Dia
2.10211,-50.95222,6.84,n,N21,2026-06-12,2026-06-12 17:39:00,Dia
3.50818,-72.31691,5.28,n,N21,2026-06-12,2026-06-12 17:41:00,Dia
4.11363,-70.58121,6.11,n,N21,2026-06-12,2026-06-12 17:41:00,Dia
4.15154,-70.75371,3.16,n,N21,2026-06-12,2026-06-12 17:41:00,Dia
4.35523,-70.2918,5.62,n,N21,2026-06-12,2026-06-12 17:41:00,Dia
4.36611,-70.39079,11.67,n,N21,2026-06-12,2026-06-12 17:41:00,Dia
4.37053,-70.39149,8.22,n,N21,2026-06-12,2026-06-12 17:41:00,Dia
4.46114,-70.02507,3.64,n,N21,2026-06-12,2026-06-12 17:41:00,Dia
4.46213,-70.27344,7.57,n,N21,2026-06-12,2026-06-12 17:41:00,Dia
4.46591,-70.10611,3.48,n,N21,2026-06-12,2026-06-12 17:41:00,Dia
4.46756,-70.10644,16.66,n,N21,2026-06-12,2026-06-12 17:41:00,Dia
4.47025,-70.10676,21.59,n,N21,2026-06-12,2026-06-12 17:41:00,Dia
4.4719,-70.10708,8.48,n,N21,2026-06-12,2026-06-12 17:41:00,Dia
4.58923,-69.35548,6.04,n,N21,2026-06-12,2026-06-12 17:41:00,Dia
4.67545,-69.17984,9.86,n,N21,2026-06-12,2026-06-12 17:41:00,Dia
4.76668,-61.45578,6.95,n,N21,2026-06-12,2026-06-12 17:41:00,Dia
4.87789,-70.54706,6.88,n,N21,2026-06-12,2026-06-12 17:41:00,Dia
4.93425,-70.53313,3.48,n,N21,2026-06-12,2026-06-12 17:41:00,Dia
4.93464,-70.53355,3.68,n,N21,2026-06-12,2026-06-12 17:41:00,Dia
4.98286,-69.47659,6.06,n,N21,2026-06-12,2026-06-12 17:41:00,Dia
4.98345,-69.47286,9.43,n,N21,2026-06-12,2026-06-12 17:41:00,Dia
4.98593,-69.40489,2.15,n,N21,2026-06-12,2026-06-12 17:41:00,Dia
4.98757,-69.47353,5.64,n,N21,2026-06-12,2026-06-12 17:41:00,Dia
4.99002,-69.40556,6.18,n,N21,2026-06-12,2026-06-12 17:41:00,Dia
4.99109,-69.47792,9.47,n,N21,2026-06-12,2026-06-12 17:41:00,Dia
-14.76587,-70.6137,16.26,n,N21,2026-06-12,2026-06-12 19:13:00,Dia
-14.76243,-70.61346,23.4,n,N21,2026-06-12,2026-06-12 19:13:00,Dia
-13.46474,-71.42532,4.18,n,N21,2026-06-12,2026-06-12 19:13:00,Dia
-13.46423,-71.42685,8.35,n,N21,2026-06-12,2026-06-12 19:13:00,Dia
-5.80537,-45.09062,2.75,n,N21,2026-06-13,2026-06-13 04:38:00,Noite
-5.80467,-45.09524,2.75,n,N21,2026-06-13,2026-06-13 04:38:00,Noite
-5.80157,-45.0901,1.82,n,N21,2026-06-13,2026-06-13 04:38:00,Noite
-5.80088,-45.09471,1.82,n,N21,2026-06-13,2026-06-13 04:38:00,Noite
-5.80018,-45.09933,1.54,n,N21,2026-06-13,2026-06-13 04:38:00,Noite
-5.79708,-45.09418,1.82,n,N21,2026-06-13,2026-06-13 04:38:00,Noite
-5.79638,-45.09881,1.54,n,N21,2026-06-13,2026-06-13 04:38:00,Noite
-5.4167,-47.56867,1.44,n,N21,2026-06-13,2026-06-13 04:38:00,Noite
-5.30238,-47.24329,1.04,n,N21,2026-06-13,2026-06-13 04:38:00,Noite
-4.87906,-48.90842,1.87,n,N21,2026-06-13,2026-06-13 04:38:00,Noite
-4.35649,-47.75989,4.8,n,N21,2026-06-13,2026-06-13 04:38:00,Noite
-4.35595,-47.76341,4.8,n,N21,2026-06-13,2026-06-13 04:38:00,Noite
-4.15893,-50.22672,1.1,n,N21,2026-06-13,2026-06-13 04:38:00,Noite
-4.1221,-48.744,0.66,n,N21,2026-06-13,2026-06-13 04:38:00,Noite
-3.98917,-47.93583,0.72,n,N21,2026-06-13,2026-06-13 04:38:00,Noite
-3.73373,-53.77076,1.12,n,N21,2026-06-13,2026-06-13 04:38:00,Noite
-3.73028,-53.76662,0.32,n,N21,2026-06-13,2026-06-13 04:38:00,Noite
-3.51034,-48.03847,0.85,n,N21,2026-06-13,2026-06-13 04:38:00,Noite
-3.50703,-48.03796,3.11,n,N21,2026-06-13,2026-06-13 04:38:00,Noite
-3.50372,-48.03745,3.11,n,N21,2026-06-13,2026-06-13 04:38:00,Noite
-3.49711,-48.03641,1.05,n,N21,2026-06-13,2026-06-13 04:38:00,Noite
-3.49658,-48.03986,1.12,n,N21,2026-06-13,2026-06-13 04:38:00,Noite
-3.49381,-48.03589,0.91,n,N21,2026-06-13,2026-06-13 04:38:00,Noite
-2.31551,-47.18941,1.51,n,N21,2026-06-13,2026-06-13 04:38:00,Noite
-2.10327,-47.11018,1.2,n,N21,2026-06-13,2026-06-13 04:38:00,Noite
-1.88823,-48.77605,1.51,n,N21,2026-06-13,2026-06-13 04:38:00,Noite
-0.08748,-51.2798,1.99,n,N21,2026-06-13,2026-06-13 04:38:00,Noite
-13.45575,-44.03928,3.45,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-13.45516,-44.04388,2.15,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-12.51828,-48.27724,0.72,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-12.51537,-48.27277,1.65,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-12.51389,-48.26977,1.37,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-12.5133,-48.27371,2.18,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-12.51189,-48.27222,1.65,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-12.31375,-46.73725,2.11,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-12.30734,-47.90679,0.81,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-12.30381,-47.90629,0.81,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-12.21186,-49.39356,0.84,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-12.15108,-48.44654,3.77,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-12.15051,-48.45037,6.32,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-12.14592,-48.45749,1.17,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-12.11398,-52.00071,0.69,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-12.11062,-52.00014,0.69,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-12.08957,-45.80422,0.95,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-12.0666,-47.55139,4.07,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-12.06399,-45.2724,0.83,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-12.04022,-47.32788,3.99,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-12.03961,-47.33215,1.71,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-12.00913,-49.27375,2.76,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.95004,-49.30151,1.52,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.94669,-49.30099,1.52,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.94615,-49.3046,1.52,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.93434,-54.09943,0.64,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.91291,-55.903,0.81,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.88885,-55.13133,0.93,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.888,-55.13628,5.29,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.88713,-55.14129,5.29,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.81151,-51.61415,1.77,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.80818,-51.61361,0.63,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.79461,-56.99485,2.58,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.79023,-56.99409,2.58,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.78598,-47.33189,1.32,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.74083,-54.79484,0.77,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.71579,-54.48357,1.53,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.70753,-54.48693,1.46,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.64273,-48.54162,5.39,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.63931,-48.54109,5.39,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.63875,-48.54487,4.88,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.6382,-48.54864,4.88,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.6359,-48.54056,4.81,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.63534,-48.54434,7.36,h,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.63478,-48.5481,7.36,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.63248,-48.54002,4.81,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.63192,-48.5438,7.36,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.63136,-48.54757,7.36,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.62485,-55.18542,2.05,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.62477,-55.18847,1.24,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.62175,-55.18275,1.78,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.62095,-55.18473,2.05,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.61785,-55.18208,1.78,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.59873,-55.33608,1.59,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.59589,-55.33261,3.55,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.59479,-55.33538,1.64,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.5858,-47.44661,1.81,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.5852,-47.45077,4.64,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.58459,-47.45498,4.64,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.58162,-47.45021,4.64,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.57507,-54.58039,3.07,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.57427,-54.58509,1.81,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.57131,-54.5797,1.64,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.57051,-54.5844,3.6,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.55435,-52.80735,0.66,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.55216,-52.79904,3.5,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.5487,-52.79847,3.86,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.51354,-56.12618,1.99,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.47079,-48.30705,0.77,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.46735,-48.30653,1.06,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.45755,-48.08414,0.73,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.45341,-55.89611,1.62,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.39183,-47.81293,2.95,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.39125,-47.81694,2.95,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.26951,-53.96386,1.2,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.26439,-53.97206,2.07,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.26146,-53.96706,1.27,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.26072,-53.97146,1.18,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.25779,-53.96648,1.27,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.16827,-49.23931,1.1,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.16772,-49.24289,1.1,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.16547,-49.23521,1.71,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.16493,-49.2388,2.83,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.09828,-44.70593,1.36,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.06675,-52.45619,3.62,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.06272,-52.45939,4.01,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.0599,-52.45505,5.58,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.05328,-56.93162,1.5,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.04807,-56.93526,2.34,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-11.04366,-56.93446,4.21,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.98712,-45.09634,0.83,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.98662,-45.09997,0.6,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.98615,-45.07353,0.9,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.98563,-45.07726,3.0,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.94697,-44.19278,0.95,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.93448,-44.66844,2.01,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.93394,-44.67234,2.01,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.90671,-54.1343,2.02,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.90376,-54.12915,0.71,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.903,-54.13366,2.02,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.90281,-49.35127,0.86,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.90227,-49.35483,0.86,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.89948,-49.35075,0.86,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.89894,-49.35431,0.86,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.87864,-54.09711,0.79,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.84866,-48.90208,0.77,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.82427,-58.01458,2.36,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.82333,-58.0197,2.36,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.76884,-54.10244,2.18,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.65851,-46.84758,1.49,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.65832,-46.85076,1.99,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.62731,-46.88256,1.48,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.59792,-46.56512,3.12,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.58383,-48.38008,1.08,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.58021,-48.02938,2.61,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.57964,-48.03319,5.38,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.57907,-48.037,5.38,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.57676,-57.32352,1.61,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.57619,-48.03268,5.38,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.57562,-48.03648,5.38,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.5722,-57.32264,1.61,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.57217,-48.03596,0.89,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.5716,-48.03975,1.47,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.57104,-48.04352,1.47,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.56817,-48.03911,1.47,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.56761,-48.04288,1.47,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.56705,-48.04661,4.44,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.55234,-46.22732,0.98,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.55169,-46.23196,0.98,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.53643,-53.71845,1.15,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.42631,-49.44358,1.57,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.42024,-44.95914,1.72,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.4064,-49.44047,2.1,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.40586,-49.44399,2.1,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.40532,-49.44751,4.77,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.402,-49.44699,4.77,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.38661,-46.37964,1.54,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.38224,-46.38353,1.19,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.34552,-48.28685,1.0,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.2371,-54.18491,1.0,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.06755,-48.08103,7.64,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.06699,-48.08482,7.64,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.06412,-48.08053,7.64,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.06355,-48.08438,7.64,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.06298,-48.08821,7.58,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.06069,-48.07997,20.97,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.06012,-48.08385,20.97,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.05955,-48.0877,21.84,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.05613,-48.08715,21.84,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.05556,-48.09096,21.84,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.05214,-48.0904,4.23,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.04175,-52.10079,2.03,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-10.02396,-59.34266,1.25,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.88533,-52.43835,5.18,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.88471,-52.4422,1.02,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.62784,-49.01813,0.56,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.6273,-49.02167,1.18,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.62451,-49.01761,0.56,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.62397,-49.02116,1.18,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.52136,-49.31226,0.9,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.461,-48.38879,1.16,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.45657,-51.82663,1.3,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.4523,-50.84449,1.14,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.45175,-50.848,3.0,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.38305,-48.43655,0.86,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.31284,-48.96569,1.05,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.3123,-48.96922,1.05,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.30951,-48.96518,4.29,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.30897,-48.96871,4.29,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.21463,-48.58163,1.8,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.16086,-47.72189,0.98,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.15464,-46.90521,4.09,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.15405,-46.90927,4.09,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.15105,-46.90476,4.09,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.14747,-46.90429,2.98,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.13953,-47.98141,1.17,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.11446,-47.96212,1.42,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.11104,-47.96161,1.42,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.09002,-50.59493,2.78,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.07077,-44.76762,1.27,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.06824,-44.75633,1.1,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.06773,-44.75992,1.1,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-9.00702,-48.00002,1.87,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-8.97855,-47.98039,7.27,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-8.97514,-47.97985,2.73,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-8.80397,-44.80506,0.83,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-8.57372,-45.98996,5.28,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-8.44993,-51.55508,1.76,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-8.44934,-51.55875,1.76,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-8.37452,-47.47496,1.14,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-8.36202,-46.78748,5.89,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-8.35906,-46.78289,2.25,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-8.30923,-47.13962,0.91,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-8.30863,-47.14358,0.91,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-8.30572,-47.13908,0.91,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-8.29688,-48.22354,1.73,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-8.29633,-48.22718,1.73,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-8.29578,-48.23081,1.48,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-8.29351,-48.22303,1.16,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-8.29242,-48.23029,0.93,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-8.18025,-47.55103,5.1,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-8.17969,-47.55481,2.14,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-8.17681,-47.55049,1.9,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-7.92136,-48.28487,0.53,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-7.45464,-49.6753,0.59,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-7.37149,-49.85678,2.03,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-7.37095,-49.86024,2.03,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-7.36765,-49.85972,0.77,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-7.36603,-49.8701,4.17,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-7.36549,-49.87356,4.17,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-7.36273,-49.86958,4.17,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-7.35379,-47.01461,1.31,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-7.35134,-46.21057,1.72,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-7.35029,-47.01408,1.96,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-7.35023,-49.71188,2.01,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-7.34969,-49.71533,2.01,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-7.3468,-47.01355,1.96,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-7.3464,-49.71482,2.01,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-7.31162,-55.30904,0.89,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-7.30922,-46.29495,2.05,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-7.3056,-46.29443,4.37,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-7.1024,-47.46896,1.6,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-7.09778,-47.45307,2.9,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-7.09666,-47.46056,4.41,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-7.0961,-47.4643,2.53,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-6.95866,-44.54662,1.7,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-6.95814,-44.55012,3.08,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-6.95763,-44.55362,3.08,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-6.95467,-44.54604,1.7,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-6.85108,-47.92272,0.93,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-6.57546,-51.10274,43.52,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-6.57324,-51.09491,2.01,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-5.74516,-48.12845,0.27,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-5.73391,-49.09956,12.21,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-5.73337,-49.103,4.44,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-5.73115,-49.0956,1.04,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-5.73061,-49.09904,1.04,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-5.73007,-49.10248,2.18,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-5.67191,-47.51464,1.01,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
-5.67082,-47.5113,0.72,n,N21,2026-06-13,2026-06-13 04:40:00,Noite
